"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"37","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,337,472"
"37","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.30"
"38","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,695,328"
"38","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,343,936"
"38","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.41"
"39","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,699,488"
"39","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,345,280"
"39","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.36"
"40","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,658,976"
"40","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,320,832"
"40","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.34"
"41","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,561,440"
"41","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,326,816"
"41","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.24"
"42","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,613,920"
"42","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,329,216"
"42","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.21"
"43","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,590,336"
"43","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,314,816"
"43","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.26"
"44","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,601,408"
"44","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,337,312"
"44","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.38"
"45","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,633,760"
"45","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,323,456"
"45","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.40"
"46","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,676,864"
"46","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,333,248"
"46","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.55"
"47","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,597,440"
"47","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,360,896"
"47","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.23"
"48","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,605,120"
"48","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,334,976"
"48","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.26"
"49","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,603,328"
"49","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,333,920"
"49","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.26"
"50","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,591,552"
"50","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,348,832"
"50","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(32, 1, 1)","(115200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","20.35"
"51","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,107,520"
"51","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,988,288"
"51","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","45.05"
"52","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,119,200"
"52","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,004,128"
"52","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","44.74"
"53","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,089,280"
"53","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,977,152"
"53","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","44.58"
"54","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,115,872"
"54","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,978,848"
"54","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","44.61"
"55","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","5,102,784"
"55","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","16,000,192"
"55","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(64, 1, 1)","(57600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","44.93"
